"","status","loan_amnt","term","annual_inc","dti","payment_inc_ratio","revol_bal","revol_util","purpose","home_ownership","delinq_2yrs_zero","pub_rec_zero","open_acc","grade","outcome","emp_length","purpose_","home_","emp_len_","borrower_score"
"40913","Fully Paid",6600,"36 months",42000,10.11,6.14257,11338,93.7,"credit_card","RENT",1,1,6,5.4,"paid off",3,"credit_card","RENT"," > 1 Year",0.5
"40914","Fully Paid",6000,"36 months",60000,9.82,4.0718,7540,72.5,"debt_consolidation","MORTGAGE",1,1,7,4.2,"paid off",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.75
"40915","Fully Paid",6725,"36 months",70000,13.92,3.53983,2802,33.8,"debt_consolidation","RENT",1,1,8,6.4,"paid off",9,"debt_consolidation","RENT"," > 1 Year",0.6
"40916","Fully Paid",5400,"36 months",38000,29.03,5.41484,26562,35.4,"other","MORTGAGE",1,1,22,7,"paid off",11,"other","MORTGAGE"," > 1 Year",0.55
"40917","Fully Paid",10000,"36 months",64600,6.09,6.30186,8953,79.9,"debt_consolidation","RENT",1,1,9,4.6,"paid off",4,"debt_consolidation","RENT"," > 1 Year",0.6
"40918","Fully Paid",3400,"36 months",76000,20.65,1.69453,1956,54.3,"debt_consolidation","RENT",1,1,10,7,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.7
"40919","Fully Paid",6000,"36 months",42000,6.83,6.09257,7788,93.8,"debt_consolidation","MORTGAGE",1,1,4,3.4,"paid off",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"40920","Fully Paid",11000,"36 months",60000,8.52,7.2172,182,1.4,"debt_consolidation","RENT",0,1,7,5.4,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.7
"40921","Fully Paid",3500,"36 months",27000,3.87,5.41644,2557,71,"home_improvement","MORTGAGE",1,0,4,4.8,"paid off",5,"home_improvement","MORTGAGE"," > 1 Year",0.6
"40922","Fully Paid",15000,"36 months",91000,10.88,6.39745,14982,93.6,"credit_card","MORTGAGE",0,1,5,5.2,"paid off",11,"credit_card","MORTGAGE"," > 1 Year",0.45
"40923","Fully Paid",9000,"36 months",58000,7.7,5.77428,26,0.3,"credit_card","RENT",0,1,8,6.8,"paid off",7,"credit_card","RENT"," > 1 Year",0.55
"40924","Fully Paid",20225,"60 months",74000,19.82,8.3267,18042,74.8,"debt_consolidation","RENT",1,1,11,3.4,"paid off",4,"debt_consolidation","RENT"," > 1 Year",0.45
"40925","Fully Paid",5700,"36 months",62000,28.78,3.61142,6241,16.9,"debt_consolidation","RENT",1,0,10,5.6,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.6
"40926","Fully Paid",16000,"36 months",76000,11.61,8.59153,3125,12.4,"home_improvement","OWN",1,0,17,4.2,"paid off",6,"home_improvement","OWN"," > 1 Year",0.7
"40927","Fully Paid",10000,"36 months",80000,12.99,4.5654,27644,45.2,"debt_consolidation","MORTGAGE",1,1,7,6.2,"paid off",10,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"40928","Fully Paid",6400,"36 months",90000,16.12,2.5972,1995,6.7,"debt_consolidation","MORTGAGE",1,1,9,6.2,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.7
"40929","Fully Paid",28000,"36 months",300000,5.61,3.60132,19624,52.2,"other","MORTGAGE",1,1,5,5.2,"paid off",11,"other","MORTGAGE"," > 1 Year",0.35
"40930","Fully Paid",10800,"36 months",54000,29.44,8.22133,16257,57.6,"debt_consolidation","MORTGAGE",1,1,15,4.4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.2
"40931","Fully Paid",18000,"36 months",80000,17.3,8.67555,33727,81.3,"credit_card","MORTGAGE",1,1,14,5.2,"paid off",5,"credit_card","MORTGAGE"," > 1 Year",0.6
"40932","Fully Paid",2100,"36 months",33600,13.39,2.47286,14878,37.7,"credit_card","RENT",1,1,9,5.4,"paid off",1,"credit_card","RENT"," > 1 Year",0.65
"40933","Fully Paid",6000,"36 months",80000,8.87,2.81625,19071,30.3,"other","MORTGAGE",1,1,8,6.8,"paid off",8,"other","MORTGAGE"," > 1 Year",0.4
"40934","Fully Paid",7200,"36 months",51600,11.16,5.45419,8315,33.3,"credit_card","MORTGAGE",0,1,14,5.4,"paid off",5,"credit_card","MORTGAGE"," > 1 Year",0.45
"40935","Fully Paid",5000,"36 months",28000,12.64,6.88157,4094,47.1,"credit_card","RENT",1,1,14,5.2,"paid off",4,"credit_card","RENT"," > 1 Year",0.6
"40936","Fully Paid",15000,"36 months",58000,4.45,10.8803,11571,34.2,"vacation","OWN",1,1,10,4.6,"paid off",2,"other","OWN"," > 1 Year",0.7
"40937","Fully Paid",8500,"36 months",31824,25.83,9.84125,7725,42.2,"debt_consolidation","RENT",1,1,17,6.4,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.6
"40938","Fully Paid",23750,"36 months",110000,15.57,8.72858,30375,23.8,"credit_card","MORTGAGE",0,1,16,4.2,"paid off",11,"credit_card","MORTGAGE"," > 1 Year",0.45
"40939","Fully Paid",24000,"36 months",72000,7.4,7.8985,48609,5.4,"small_business","MORTGAGE",1,1,7,7,"paid off",8,"small_business","MORTGAGE"," > 1 Year",0.4
"40940","Fully Paid",15075,"36 months",37000,20.73,16.0044,3884,19.3,"debt_consolidation","RENT",1,1,9,5.4,"paid off",9,"debt_consolidation","RENT"," > 1 Year",0.5
"40941","Fully Paid",8500,"36 months",40000,19.17,7.9464,7567,36.2,"credit_card","MORTGAGE",1,1,13,6.6,"paid off",7,"credit_card","MORTGAGE"," > 1 Year",0.7
"40942","Fully Paid",12000,"60 months",86000,17.02,3.72391,12115,39,"debt_consolidation","MORTGAGE",1,1,9,5.6,"paid off",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"40943","Fully Paid",9000,"36 months",62000,2.73,5.25368,2005,6.2,"debt_consolidation","MORTGAGE",1,1,7,6.2,"paid off",4,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"40944","Fully Paid",13800,"36 months",58272,15.16,9.64086,14466,50.2,"other","RENT",1,1,10,4.6,"paid off",6,"other","RENT"," > 1 Year",0.6
"40945","Fully Paid",12750,"36 months",37000,27.86,15.1683,9403,93.1,"debt_consolidation","RENT",0,1,6,3.8,"paid off",1,"debt_consolidation","RENT"," > 1 Year",0.4
"40946","Fully Paid",6000,"36 months",48000,18.05,5.10275,11015,79.7,"debt_consolidation","RENT",1,1,7,6,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.5
"40947","Fully Paid",9950,"36 months",30000,29.36,13.2176,17713,59,"debt_consolidation","RENT",1,1,15,5.6,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.65
"40948","Fully Paid",18000,"60 months",85000,20.34,6.59068,21776,100.4,"debt_consolidation","MORTGAGE",1,0,10,2.2,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"40949","Fully Paid",1200,"36 months",60000,5.38,0.7888,27524,94.3,"other","RENT",1,1,8,5.4,"paid off",11,"other","RENT"," > 1 Year",0.5
"40950","Fully Paid",28000,"60 months",90000,12.95,9.12653,19397,33,"debt_consolidation","MORTGAGE",1,1,11,5,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"40951","Fully Paid",25000,"60 months",57000,8.95,14.4467,6655,28.3,"debt_consolidation","MORTGAGE",0,1,11,2.4,"paid off",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"40952","Fully Paid",3600,"36 months",59000,21.82,2.27797,14602,36.6,"medical","MORTGAGE",1,1,10,6.6,"paid off",10,"medical","MORTGAGE"," > 1 Year",0.6
"40953","Fully Paid",6000,"36 months",31500,5.56,7.60495,8172,40.3,"debt_consolidation","MORTGAGE",1,1,11,5.6,"paid off",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"40954","Fully Paid",8000,"36 months",65000,26.99,4.91409,3580,33.1,"home_improvement","MORTGAGE",1,1,10,5.6,"paid off",4,"home_improvement","MORTGAGE"," > 1 Year",0.4
"40955","Fully Paid",20000,"60 months",77000,23.69,7.9574,30717,63.2,"debt_consolidation","MORTGAGE",1,1,17,3.6,"paid off",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"40956","Fully Paid",7000,"36 months",18996,14.66,15.0006,8896,80.1,"debt_consolidation","OWN",1,1,6,4.8,"paid off",7,"debt_consolidation","OWN"," > 1 Year",0.55
"40957","Fully Paid",15000,"36 months",306000,0.46,1.91529,4068,8.5,"home_improvement","MORTGAGE",0,1,14,5.6,"paid off",10,"home_improvement","MORTGAGE"," > 1 Year",0.85
"40958","Fully Paid",14500,"36 months",42000,19.63,14.2683,7022,95.7,"debt_consolidation","RENT",1,1,5,3.2,"paid off",1,"debt_consolidation","RENT"," > 1 Year",0.35
"40959","Fully Paid",8000,"36 months",86136,17.22,3.84452,48713,93.9,"debt_consolidation","RENT",1,1,10,4.4,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.35
"40960","Fully Paid",14000,"36 months",56000,15.45,9.21129,22757,67.1,"small_business","MORTGAGE",1,1,5,6.4,"paid off",11,"small_business","MORTGAGE"," > 1 Year",0.55
"40961","Fully Paid",14400,"36 months",75000,29.01,7.40304,23412,36.1,"debt_consolidation","MORTGAGE",1,1,21,5.2,"paid off",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"40962","Fully Paid",4000,"36 months",33000,12.84,4.83055,3230,12.4,"other","MORTGAGE",1,1,10,5.6,"paid off",11,"other","MORTGAGE"," > 1 Year",0.65
"40963","Fully Paid",7000,"36 months",49896,10.37,5.25613,6634,9.4,"debt_consolidation","RENT",1,1,13,6.6,"paid off",9,"debt_consolidation","RENT"," > 1 Year",0.55
"40964","Fully Paid",5000,"36 months",62000,20.98,3.15194,3345,29.6,"debt_consolidation","MORTGAGE",0,1,10,5.4,"paid off",5,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"40965","Fully Paid",7800,"36 months",54210,14.7,6.06021,13699,75.7,"debt_consolidation","RENT",1,1,8,4.8,"paid off",10,"debt_consolidation","RENT"," > 1 Year",0.45
"40966","Fully Paid",6000,"60 months",60000,5.06,2.5936,188,1,"home_improvement","MORTGAGE",1,1,8,5.4,"paid off",1,"home_improvement","MORTGAGE"," > 1 Year",0.75
"40967","Fully Paid",28500,"36 months",71760,12.07,15.1333,24903,64.3,"credit_card","MORTGAGE",1,1,12,7,"paid off",1,"credit_card","MORTGAGE"," > 1 Year",0.65
"40968","Fully Paid",20500,"36 months",60000,16.4,14.5708,15417,58.4,"debt_consolidation","RENT",0,1,10,3.4,"paid off",8,"debt_consolidation","RENT"," > 1 Year",0.55
"40969","Fully Paid",8000,"36 months",77736,6.07,3.75872,4182,13.6,"other","MORTGAGE",1,1,12,6.2,"paid off",0,"other","MORTGAGE"," < 1 Year",0.8
"40970","Fully Paid",20000,"36 months",51000,11.58,17.0106,26115,46.8,"debt_consolidation","MORTGAGE",0,1,14,3.4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"40971","Fully Paid",3400,"36 months",24290,7.71,5.22585,661,6.1,"debt_consolidation","RENT",1,1,7,6.6,"paid off",1,"debt_consolidation","RENT"," > 1 Year",0.6
"40972","Fully Paid",15000,"36 months",61284,21.87,10.6554,13034,59.8,"debt_consolidation","RENT",1,1,22,4,"paid off",4,"debt_consolidation","RENT"," > 1 Year",0.7
"40973","Fully Paid",8000,"36 months",60000,22.63,5.0066,5008,27.7,"debt_consolidation","OWN",1,1,9,6.8,"paid off",6,"debt_consolidation","OWN"," > 1 Year",0.55
"40974","Fully Paid",3000,"36 months",75000,4.89,1.63248,4014,45.6,"vacation","RENT",1,1,9,4.2,"paid off",4,"other","RENT"," > 1 Year",0.6
"40975","Fully Paid",4500,"36 months",63000,9.05,2.58514,3904,5.9,"home_improvement","MORTGAGE",1,1,14,6.2,"paid off",11,"home_improvement","MORTGAGE"," > 1 Year",0.6
"40976","Fully Paid",20975,"60 months",44000,18.79,9.31718,20657,79.4,"credit_card","MORTGAGE",1,0,13,3.8,"paid off",6,"credit_card","MORTGAGE"," > 1 Year",0.45
"40977","Fully Paid",15775,"36 months",56472,17.28,10.9095,14168,39,"debt_consolidation","RENT",1,1,12,5.4,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.75
"40978","Fully Paid",10000,"36 months",110000,15.7,2.04916,11419,32.8,"debt_consolidation","MORTGAGE",1,1,11,6.8,"paid off",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.75
"40979","Fully Paid",10000,"36 months",52000,22.22,8.03492,3992,53.2,"debt_consolidation","MORTGAGE",1,1,8,4.6,"paid off",4,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"40980","Fully Paid",5600,"36 months",40800,14.76,5.85353,10131,98.4,"debt_consolidation","RENT",1,0,11,3.4,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.4
"40981","Fully Paid",15000,"36 months",72000,10.75,8.18383,2561,17.3,"debt_consolidation","RENT",1,1,7,5.8,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.7
"40982","Fully Paid",10000,"36 months",52000,23.98,8.03492,10461,78.7,"debt_consolidation","RENT",0,1,9,4.6,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.35
"40983","Fully Paid",12000,"36 months",56000,25.84,9.01521,6166,20.5,"credit_card","RENT",1,1,22,4.6,"paid off",4,"credit_card","RENT"," > 1 Year",0.5
"40984","Fully Paid",35000,"36 months",107000,19.42,13.8563,29979,53.1,"debt_consolidation","MORTGAGE",1,1,18,3.4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"40985","Fully Paid",15000,"36 months",40000,14.13,14.7303,13296,50.9,"debt_consolidation","RENT",1,1,10,5.6,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.4
"40986","Fully Paid",3600,"36 months",40000,10.47,3.3345,331,16.5,"moving","OWN",1,1,7,6.6,"paid off",3,"other","OWN"," > 1 Year",0.55
"40987","Fully Paid",18000,"60 months",150000,4.32,3.71888,13448,92.7,"major_purchase","RENT",1,1,5,2.6,"paid off",1,"major_purchase","RENT"," > 1 Year",0.4
"40988","Fully Paid",20000,"60 months",80000,21.72,7.79055,9941,47.6,"debt_consolidation","RENT",1,1,11,3.8,"paid off",3,"debt_consolidation","RENT"," > 1 Year",0.5
"40989","Fully Paid",7200,"36 months",28000,13.8,10.8184,7668,36.9,"credit_card","RENT",1,1,12,4.6,"paid off",4,"credit_card","RENT"," > 1 Year",0.65
"40990","Fully Paid",3200,"36 months",103000,19.67,1.24707,13372,49,"home_improvement","MORTGAGE",1,1,8,6,"paid off",5,"home_improvement","MORTGAGE"," > 1 Year",0.5
"40991","Fully Paid",5475,"36 months",100000,14.14,2.15532,3438,36.6,"credit_card","RENT",0,1,12,5.4,"paid off",8,"credit_card","RENT"," > 1 Year",0.55
"40992","Fully Paid",8450,"36 months",25000,15.65,13.4952,11065,42.4,"car","RENT",1,1,13,5.6,"paid off",4,"major_purchase","RENT"," > 1 Year",0.75
"40993","Fully Paid",6000,"36 months",34039,28.41,6.61888,15655,62.4,"debt_consolidation","RENT",1,1,10,6.8,"paid off",0,"debt_consolidation","RENT"," < 1 Year",0.35
"40994","Fully Paid",24000,"60 months",110000,8.69,5.87051,27001,57.8,"debt_consolidation","MORTGAGE",0,1,13,5.8,"paid off",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"40995","Fully Paid",15000,"60 months",129700,5.71,3.08651,1636,16,"debt_consolidation","MORTGAGE",1,1,9,6,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"40996","Fully Paid",18450,"36 months",42000,9.43,18.1809,14705,72.1,"debt_consolidation","RENT",1,1,7,4.6,"paid off",1,"debt_consolidation","RENT"," > 1 Year",0.65
"40997","Fully Paid",15000,"60 months",88000,2.28,5.22205,3207,7.2,"wedding","RENT",1,1,15,3.4,"paid off",7,"other","RENT"," > 1 Year",0.85
"40998","Fully Paid",35000,"60 months",120000,14.36,9.9473,14875,68.5,"debt_consolidation","MORTGAGE",1,1,20,3,"paid off",4,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"40999","Fully Paid",17750,"36 months",69971,23.76,11.042,22381,65.4,"debt_consolidation","MORTGAGE",1,1,19,4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.25
"41000","Fully Paid",8975,"36 months",27000,25.33,13.0573,4852,45.3,"debt_consolidation","OWN",1,1,7,5.4,"paid off",11,"debt_consolidation","OWN"," > 1 Year",0.5
"41001","Fully Paid",12000,"36 months",53000,17.28,9.32966,15294,65.9,"debt_consolidation","MORTGAGE",0,0,19,4.2,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"41002","Fully Paid",12800,"36 months",58000,11.34,8.66897,18204,59.9,"credit_card","MORTGAGE",1,1,8,5.6,"paid off",3,"credit_card","MORTGAGE"," > 1 Year",0.55
"41003","Fully Paid",10000,"60 months",36000,9,8.51,587,32.6,"small_business","RENT",0,1,4,1.2,"paid off",5,"small_business","RENT"," > 1 Year",0.5
"41004","Fully Paid",24000,"36 months",111000,21.66,8.61654,22714,63.1,"debt_consolidation","MORTGAGE",0,1,13,5.6,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"41005","Fully Paid",16000,"60 months",75000,8.4,6.64512,6147,87.8,"debt_consolidation","RENT",1,1,5,2.4,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.5
"41006","Fully Paid",22750,"36 months",64500,10.55,13.2439,1599,27.1,"debt_consolidation","RENT",1,1,7,6.8,"paid off",1,"debt_consolidation","RENT"," > 1 Year",0.55
"41007","Fully Paid",24000,"60 months",60000,15.32,12.1864,10402,63,"debt_consolidation","RENT",1,1,11,2.2,"paid off",5,"debt_consolidation","RENT"," > 1 Year",0.45
"41008","Fully Paid",6000,"36 months",70000,21.5,3.58131,5142,100.8,"debt_consolidation","RENT",1,1,12,4.8,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.4
"41009","Fully Paid",10000,"36 months",62600,15.32,6.67438,9592,88,"credit_card","MORTGAGE",1,1,12,4.4,"paid off",7,"credit_card","MORTGAGE"," > 1 Year",0.4
"41010","Fully Paid",25000,"36 months",55000,12.52,18.0312,25278,88.7,"major_purchase","RENT",1,1,5,5.8,"paid off",1,"major_purchase","RENT"," > 1 Year",0.6
"41011","Fully Paid",18825,"60 months",43000,20.82,13.8368,10841,80.3,"debt_consolidation","OWN",1,1,11,4,"paid off",11,"debt_consolidation","OWN"," > 1 Year",0.35
"41012","Fully Paid",25600,"36 months",139112,24.34,7.90293,27771,77.1,"debt_consolidation","RENT",0,1,14,3.2,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.55
"41013","Fully Paid",10000,"36 months",90000,9.76,4.77173,4718,38,"credit_card","RENT",1,0,17,5,"paid off",4,"credit_card","RENT"," > 1 Year",0.5
"41014","Fully Paid",15000,"60 months",52884,8.08,8.08146,15818,72.2,"debt_consolidation","MORTGAGE",1,1,8,3.4,"paid off",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.4
"41015","Fully Paid",16000,"36 months",171200,19.45,3.92369,101022,93.2,"debt_consolidation","MORTGAGE",1,1,22,3.8,"paid off",2,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"41016","Fully Paid",6000,"36 months",85000,24.46,2.94932,15612,56.4,"debt_consolidation","MORTGAGE",1,1,25,4.4,"paid off",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"41017","Fully Paid",21600,"36 months",195000,1.92,4.0456,6705,11,"debt_consolidation","MORTGAGE",0,1,20,6.2,"paid off",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.8
"41018","Fully Paid",10000,"36 months",105000,9.57,3.90549,1979,15.3,"moving","MORTGAGE",0,1,12,4.2,"paid off",11,"other","MORTGAGE"," > 1 Year",0.7
"41019","Fully Paid",17000,"36 months",98000,20.19,6.60796,33742,82.5,"debt_consolidation","MORTGAGE",1,1,13,5.2,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"41020","Fully Paid",10000,"36 months",51000,3.76,8.07976,5610,38.2,"debt_consolidation","MORTGAGE",1,1,8,4.2,"paid off",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"41021","Fully Paid",6000,"36 months",115000,6.4,1.94463,13242,23,"debt_consolidation","RENT",1,1,9,6.4,"paid off",4,"debt_consolidation","RENT"," > 1 Year",0.65
"41022","Fully Paid",14000,"60 months",65000,2.66,7.09015,4479,23.5,"small_business","RENT",0,1,4,1.6,"paid off",6,"small_business","RENT"," > 1 Year",0.55
"41023","Fully Paid",16000,"36 months",120000,10.85,5.141,14448,34.4,"debt_consolidation","RENT",1,1,21,5.2,"paid off",11,"debt_consolidation","RENT"," > 1 Year",0.6
"41024","Fully Paid",25000,"36 months",100000,7.25,9.73524,0,0,"other","MORTGAGE",0,1,6,5.8,"paid off",2,"other","MORTGAGE"," > 1 Year",0.65
"41025","Fully Paid",8000,"36 months",66000,7.42,4.90873,7707,26.1,"credit_card","RENT",1,0,10,5.8,"paid off",2,"credit_card","RENT"," > 1 Year",0.5
"41026","Fully Paid",7575,"36 months",55000,10.43,5.95615,3156,33.9,"other","RENT",1,1,9,3.2,"paid off",4,"other","RENT"," > 1 Year",0.55
"41027","Fully Paid",16000,"60 months",85000,28.25,6.04631,5624,56.2,"debt_consolidation","MORTGAGE",0,0,7,2.4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"41028","Fully Paid",5000,"36 months",40000,22.23,5.0535,8070,76.9,"debt_consolidation","RENT",0,1,13,5.8,"paid off",2,"debt_consolidation","RENT"," > 1 Year",0.45
"41029","Fully Paid",16800,"60 months",67000,26.27,7.52185,14783,74.7,"credit_card","MORTGAGE",1,1,15,5,"paid off",8,"credit_card","MORTGAGE"," > 1 Year",0.3
"41030","Fully Paid",10000,"36 months",60000,18.88,6.2564,7907,56,"house","RENT",1,1,12,7,"paid off",6,"home_improvement","RENT"," > 1 Year",0.6
"41031","Fully Paid",18825,"36 months",42000,26.2,18.4691,13450,70.4,"credit_card","MORTGAGE",1,1,8,4.2,"paid off",3,"credit_card","MORTGAGE"," > 1 Year",0.45
"41032","Fully Paid",24000,"36 months",135000,8.94,6.48907,80230,66.9,"debt_consolidation","MORTGAGE",1,1,7,6.4,"paid off",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"41033","Fully Paid",9000,"60 months",56100,14.7,4.47765,15352,75.3,"debt_consolidation","MORTGAGE",1,1,7,4.6,"paid off",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"41034","Fully Paid",12000,"36 months",60000,0.52,8.5294,12045,0.46,"debt_consolidation","MORTGAGE",1,1,11,3.4,"paid off",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"41035","Fully Paid",20000,"36 months",120000,6.96,6.6764,32135,52.2,"credit_card","OWN",0,1,8,5.8,"paid off",11,"credit_card","OWN"," > 1 Year",0.4
"41036","Fully Paid",10000,"36 months",40000,10.29,9.6339,6286,51.5,"debt_consolidation","MORTGAGE",1,1,7,5.2,"paid off",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.4
"41037","Fully Paid",7800,"36 months",100000,5.89,3.21276,697,6.1,"home_improvement","MORTGAGE",0,0,12,4.2,"paid off",11,"home_improvement","MORTGAGE"," > 1 Year",0.65
"41038","Fully Paid",12000,"36 months",110000,14.26,4.26971,7155,58.6,"debt_consolidation","MORTGAGE",1,0,11,5.8,"paid off",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"41039","Fully Paid",3500,"60 months",53000,3.69,1.5883,3004,9.2,"debt_consolidation","RENT",0,1,12,6.8,"paid off",2,"debt_consolidation","RENT"," > 1 Year",0.85
"41040","Fully Paid",2700,"36 months",12000,9.6,8.386,1158,18.7,"other","OWN",1,1,7,6.4,"paid off",1,"other","OWN"," > 1 Year",0.55
"41041","Fully Paid",24250,"36 months",61547,20.16,16.3807,21111,75.7,"debt_consolidation","OWN",1,1,4,3.4,"paid off",2,"debt_consolidation","OWN"," > 1 Year",0.5
"41042","Fully Paid",13500,"36 months",45000,26.51,12.7083,24405,69.8,"debt_consolidation","OWN",1,1,15,4.8,"paid off",0,"debt_consolidation","OWN"," < 1 Year",0.55
